HoldTimeSeconds,VelocityKnots,Roll,Pitch,WanderAngle,Latitude,Longitude,Altitude
0,121,10,-1,0,38.23777778,-76.26027778,3095
0,120,10,-1,0,38.23861111,-76.25222222,3098
0,120,10,-1,0,38.23777778,-76.24444444,3103
0,121,10,-1,0,38.23527778,-76.23694444,3098
0,121,10,-1,0,38.23166667,-76.23083333,3098
0,121,10,-1,0,38.22694444,-76.22583333,3092
0,120,10,-1,0,38.22138889,-76.22277778,3089
0,121,10,-1,0,38.21555556,-76.22166667,3092
0,121,10,-1,0,38.21,-76.22277778,3095
0,121,10,-1,0,38.20472222,-76.22555556,3095
0,121,10,-1,0,38.20055556,-76.23,3095
0,121,10,-1,0,38.1975,-76.23555556,3092
0,121,6,0,0,38.19555556,-76.24194444,3098
0,121,0,0,0,38.19472222,-76.24888889,3095
0,121,0,0,0,38.19388889,-76.25555556,3089
0,120,0,0,0,38.19305556,-76.2625,3086
0,121,0,0,0,38.19222222,-76.26916667,3092
0,120,0,0,0,38.19138889,-76.27583333,3095
0,120,0,0,0,38.19055556,-76.2825,3100
0,121,-10,1,0,38.18972222,-76.28916667,3092
0,121,-10,0,0,38.18722222,-76.29527778,3095
0,120,-9,0,0,38.18361111,-76.30055556,3095
0,121,-10,0,0,38.17888889,-76.30416667,3095
0,121,-10,0,0,38.17361111,-76.30611111,3095
0,120,-10,0,0,38.16777778,-76.30638889,3103
0,120,-10,0,0,38.16194444,-76.30444444,3098
0,121,-10,0,0,38.15666667,-76.30083333,3098
0,121,-10,0,0,38.15194444,-76.29555556,3092
0,121,-10,0,0,38.14861111,-76.28916667,3095
0,120,-10,0,0,38.14638889,-76.28166667,3098
0,120,-10,0,0,38.14555556,-76.27361111,3098
0,120,-10,0,0,38.14638889,-76.26555556,3089
0,120,-10,0,0,38.14888889,-76.25805556,3095
0,120,-10,0,0,38.1525,-76.25138889,3098
0,121,-10,0,0,38.15722222,-76.24611111,3098
0,121,-10,0,0,38.1625,-76.2425,3086
0,121,-10,0,0,38.16861111,-76.24083333,3092
0,121,-10,0,0,38.17444444,-76.24111111,3086
0,120,-10,0,0,38.18,-76.24305556,3092
0,120,-10,0,0,38.185,-76.24694444,3095
0,120,-10,0,0,38.18861111,-76.25194444,3100
0,120,-10,0,0,38.19111111,-76.25833333,3103
0,120,-10,0,0,38.19194444,-76.265,3103
0,121,-10,2,0,38.19138889,-76.27166667,3100
0,110,-9,4,0,38.18944444,-76.2775,3114
0,101,-9,6,0,38.18666667,-76.28194444,3108
0,89,-9,6,0,38.18277778,-76.28444444,3111
0,83,-10,5,0,38.17888889,-76.28527778,3114
0,80,-10,5,0,38.17527778,-76.28388889,3103
0,80,-10,4,0,38.17194444,-76.28083333,3103
0,80,-10,4,0,38.16944444,-76.27638889,3100
0,81,-10,4,0,38.16861111,-76.27083333,3100
0,81,-10,4,0,38.16888889,-76.26527778,3098
0,81,-10,4,0,38.17083333,-76.26027778,3100
0,81,-10,5,0,38.17527778,-76.25527778,3098
0,81,-10,4,0,38.17944444,-76.25388889,3103
0,81,-10,4,0,38.18333333,-76.25444444,3111
0,81,0,5,0,38.18666667,-76.25638889,3201
0,79,4,1,0,38.19,-76.25861111,3280
0,90,1,-2,0,38.19388889,-76.25972222,3359
0,104,1,-2,0,38.19861111,-76.26138889,3438
0,114,0,-2,0,38.20416667,-76.26277778,3518
0,120,0,0,0,38.20972222,-76.26444444,3624
0,119,0,0,0,38.21583333,-76.26583333,3780
0,119,0,0,0,38.22166667,-76.2675,3955
0,118,0,0,0,38.2275,-76.26916667,4129
0,118,0,0,0,38.23361111,-76.27055556,4293
0,119,0,0,0,38.23944444,-76.27222222,4462
0,119,0,1,0,38.24555556,-76.27388889,4639
0,119,0,1,0,38.25138889,-76.27555556,4808
0,118,0,1,0,38.25722222,-76.27722222,4975
0,117,0,1,0,38.26305556,-76.27861111,5155
0,116,0,1,0,38.26888889,-76.28027778,5207
0,116,0,1,0,38.27472222,-76.28166667,5207
0,114,1,0,0,38.28027778,-76.28333333,5207
0,117,-20,0,0,38.28583333,-76.28555556,5207
0,119,-17,0,0,38.29,-76.29055556,5207
0,120,-18,0,0,38.29166667,-76.29722222,5207
0,121,-18,1,0,38.29055556,-76.30388889,5207
0,120,-19,1,0,38.28666667,-76.30888889,5207
0,120,-2,0,0,38.28111111,-76.31111111,5207
0,120,-3,0,0,38.27527778,-76.31166667,5207
0,120,0,0,0,38.26944444,-76.31166667,5207
0,120,0,0,0,38.26361111,-76.31166667,5207
0,119,0,0,0,38.25777778,-76.31166667,5207
0,120,0,0,0,38.25194444,-76.31166667,5207
0,120,0,0,0,38.24611111,-76.31166667,5207
0,120,0,0,0,38.24,-76.31194444,5207
0,121,0,0,0,38.23416667,-76.31194444,5207
0,121,0,0,0,38.22833333,-76.31194444,5207
0,120,0,0,0,38.22222222,-76.31194444,5207
0,121,-3,0,0,38.21638889,-76.31166667,5207
0,121,0,0,0,38.21027778,-76.31111111,5207
0,119,0,0,0,38.20444444,-76.31027778,5207
0,120,0,0,0,38.19861111,-76.30944444,5207
0,120,0,0,0,38.1925,-76.30861111,5207
0,120,0,0,0,38.18666667,-76.30777778,5207
0,120,0,0,0,38.18083333,-76.30694444,5207
0,120,0,0,0,38.175,-76.30611111,5207
0,120,0,-1,0,38.16916667,-76.30527778,5207
0,120,0,-1,0,38.16305556,-76.30444444,5207
0,121,0,0,0,38.15722222,-76.30361111,5207
0,121,0,0,0,38.15138889,-76.30277778,5207
0,120,0,0,0,38.14527778,-76.30194444,5207
0,120,0,0,0,38.13944444,-76.30111111,5207
0,120,0,-1,0,38.13361111,-76.30027778,5207
0,120,0,-1,0,38.12777778,-76.29944444,5207
0,120,0,0,0,38.12194444,-76.29861111,5207
0,120,0,-1,0,38.11611111,-76.29777778,5207
0,120,0,-1,0,38.11027778,-76.29722222,5207
0,121,0,-1,0,38.10444444,-76.29638889,5207
0,121,-21,0,0,38.09833333,-76.29527778,5207
0,121,-20,0,0,38.09305556,-76.29111111,5207
0,121,3,0,0,38.08944444,-76.28416667,5207
0,119,16,-1,0,38.08555556,-76.27805556,5207
0,119,3,-1,0,38.08027778,-76.27388889,5207
0,120,-8,0,0,38.075,-76.26972222,5207
0,121,0,0,0,38.07,-76.265,5207
0,120,-4,0,0,38.065,-76.26,5207
0,121,2,0,0,38.05972222,-76.25527778,5207
0,120,0,0,0,38.05472222,-76.25083333,5207
0,120,-15,0,0,38.04944444,-76.24611111,5207
0,121,-16,0,0,38.04583333,-76.23972222,5207
0,121,-16,0,0,38.04388889,-76.23138889,5207
0,121,-16,0,0,38.04472222,-76.22277778,5207
0,121,-20,1,0,38.04805556,-76.21527778,5207
0,120,-16,0,0,38.05333333,-76.21027778,5207
0,120,-14,0,0,38.05972222,-76.20861111,5207
0,120,-13,0,0,38.06583333,-76.20944444,5207
0,120,-12,0,0,38.07111111,-76.21277778,5207
0,120,1,0,0,38.07555556,-76.2175,5207
0,120,0,0,0,38.08027778,-76.22222222,5207
0,120,0,-1,0,38.085,-76.22666667,5207
0,121,0,0,0,38.08972222,-76.23111111,5207
0,120,0,0,0,38.09444444,-76.23555556,5207
0,120,0,0,0,38.09916667,-76.24,5207
0,121,6,0,0,38.10388889,-76.24472222,5207
0,120,8,0,0,38.10888889,-76.24833333,5207
0,120,0,0,0,38.11472222,-76.25111111,5207
0,121,0,0,0,38.12027778,-76.25361111,5207
0,121,0,0,0,38.12611111,-76.25666667,5207
0,121,0,0,0,38.13166667,-76.25944444,5207
0,121,0,0,0,38.1375,-76.26222222,5207
0,120,3,0,0,38.14305556,-76.265,5207
0,120,0,0,0,38.14888889,-76.26722222,5207
0,121,10,0,0,38.15472222,-76.26972222,5207
0,120,1,0,0,38.16083333,-76.27083333,5207
0,120,0,0,0,38.16722222,-76.27138889,5207
0,121,0,0,0,38.17361111,-76.27194444,5207
0,121,0,0,0,38.17972222,-76.2725,5207
0,120,0,0,0,38.18611111,-76.27333333,5207
0,120,0,0,0,38.19222222,-76.27388889,5207
0,120,0,0,0,38.19833333,-76.27444444,5207
0,120,0,0,0,38.20472222,-76.275,5207
0,120,0,-1,0,38.21083333,-76.27555556,5207
0,120,0,0,0,38.21694444,-76.27611111,5207
0,120,0,0,0,38.22333333,-76.27694444,5207
0,121,0,0,0,38.22944444,-76.2775,5207
0,120,0,0,0,38.23555556,-76.27805556,5207
0,120,0,-1,0,38.24166667,-76.27861111,5207
0,120,0,-1,0,38.24805556,-76.27916667,5207
0,121,-14,0,0,38.25416667,-76.28,5207
0,121,-20,0,0,38.25972222,-76.28277778,5207
0,121,-20,0,0,38.26305556,-76.28972222,5207
0,120,-19,0,0,38.26277778,-76.29638889,5207
0,121,-19,0,0,38.25944444,-76.30166667,5158
0,121,-19,0,0,38.25416667,-76.30416667,4989
0,120,3,0,0,38.24833333,-76.30361111,4817
0,120,5,-1,0,38.2425,-76.30361111,4647
0,120,4,-1,0,38.23694444,-76.30444444,4476
0,121,2,-1,0,38.23166667,-76.30611111,4301
0,120,1,-1,0,38.22638889,-76.30805556,4104
0,120,0,-1,0,38.22111111,-76.31027778,3845
0,121,-14,-1,0,38.21583333,-76.31194444,3600
0,120,2,-1,0,38.21,-76.31111111,3349
0,121,0,-1,0,38.20416667,-76.31027778,3176
0,121,0,0,0,38.19833333,-76.30944444,3125
0,121,0,0,0,38.1925,-76.30861111,3103
0,121,0,-1,0,38.18666667,-76.30777778,3092
0,120,0,-1,0,38.18083333,-76.30694444,3084
0,120,0,-1,0,38.17527778,-76.30611111,3078
0,120,0,0,0,38.16944444,-76.30527778,3073
0,121,0,0,0,38.16333333,-76.30444444,3073
0,121,0,-1,0,38.1575,-76.30361111,3076
0,120,-2,0,0,38.15166667,-76.30277778,3078
0,120,0,0,0,38.14583333,-76.30138889,3076
0,120,0,0,0,38.14,-76.3,3073
0,120,0,-1,0,38.13416667,-76.29861111,3084
0,121,0,-1,0,38.12833333,-76.29722222,3081
0,120,0,-1,0,38.1225,-76.29583333,3098
0,120,0,0,0,38.11666667,-76.29444444,3084
0,120,0,0,0,38.11083333,-76.29333333,3086
0,120,0,-1,0,38.105,-76.29194444,3086
0,120,0,-1,0,38.09916667,-76.29055556,3084
0,120,0,-1,0,38.09333333,-76.28916667,3086
0,121,-7,0,0,38.0875,-76.28777778,3086
0,122,-15,1,0,38.08166667,-76.28472222,3084
0,120,0,0,0,38.07694444,-76.28,3086
0,119,0,-1,0,38.07222222,-76.27472222,3098
0,120,0,0,0,38.0675,-76.26972222,3092
0,119,0,-1,0,38.06305556,-76.26472222,3092
0,121,0,-1,0,38.05805556,-76.25972222,3092
0,121,0,0,0,38.05333333,-76.25472222,3098
0,120,0,0,0,38.04861111,-76.24944444,3092
0,121,-16,0,0,38.04444444,-76.24361111,3086
0,121,-15,0,0,38.04222222,-76.23611111,3092
0,121,-15,1,0,38.04222222,-76.22805556,3095
0,121,-14,0,0,38.04444444,-76.22055556,3095
0,120,-2,0,0,38.04861111,-76.21444444,3092
0,120,-15,0,0,38.05361111,-76.21,3095
0,120,-14,0,0,38.05944444,-76.20805556,3089
0,120,6,0,0,38.06527778,-76.20861111,3084
0,119,-2,0,0,38.07111111,-76.20888889,3100
0,120,-22,0,0,38.07666667,-76.21,3092
0,122,-12,0,0,38.08111111,-76.21444444,3086
0,121,2,0,0,38.08416667,-76.22,3092
0,119,4,-1,0,38.0875,-76.22555556,3095
0,120,3,-1,0,38.09111111,-76.23055556,3092
0,120,2,-1,0,38.09527778,-76.23527778,3089
0,120,1,-1,0,38.09944444,-76.24,3084
0,121,1,-1,0,38.10361111,-76.24444444,3092
0,120,3,-1,0,38.11027778,-76.24916667,3089
0,121,0,-1,0,38.11555556,-76.25166667,3089
0,121,0,0,0,38.12083333,-76.25416667,3086
0,121,0,0,0,38.12611111,-76.25666667,3081
0,120,0,-1,0,38.13138889,-76.25916667,3086
0,120,0,-1,0,38.13666667,-76.26194444,3086
0,120,0,-1,0,38.14222222,-76.26444444,3081
0,121,0,-1,0,38.1475,-76.26694444,3084
0,120,9,-1,0,38.15277778,-76.26944444,3089
0,120,2,-1,0,38.15861111,-76.27055556,3089
0,120,0,-1,0,38.16444444,-76.27111111,3086
0,121,0,-1,0,38.17027778,-76.27166667,3086
0,121,0,0,0,38.17611111,-76.27222222,3081
0,120,0,-1,0,38.18194444,-76.27277778,3081
0,120,0,-1,0,38.18777778,-76.27333333,3086
0,120,0,-1,0,38.19388889,-76.27388889,3086
0,121,0,0,0,38.19972222,-76.27444444,3084
0,120,0,-1,0,38.20555556,-76.275,3084
0,120,0,-1,0,38.21138889,-76.27555556,3086
0,120,0,-1,0,38.2175,-76.27611111,3089
0,120,0,0,0,38.22333333,-76.27666667,3086
0,120,0,-1,0,38.22916667,-76.2775,3084
0,120,0,-1,0,38.23527778,-76.27805556,3081
0,121,0,-1,0,38.24111111,-76.27861111,3084
0,120,0,-1,0,38.24694444,-76.27916667,3086
0,120,0,-1,0,38.25277778,-76.27972222,3081
0,121,-20,0,0,38.25861111,-76.28111111,3078
0,121,-19,0,0,38.26305556,-76.28555556,2986
0,120,-19,0,0,38.26472222,-76.29194444,2814
0,121,-18,0,0,38.26361111,-76.29861111,2658
0,122,-8,0,0,38.26,-76.30361111,2489
0,121,-8,0,0,38.25527778,-76.30722222,2314
0,120,-7,0,0,38.25,-76.30916667,2161
0,121,-2,0,0,38.24444444,-76.31,1998
0,120,0,-1,0,38.23888889,-76.31027778,1834
0,121,0,0,0,38.23333333,-76.31083333,1672
0,119,-1,-1,0,38.22805556,-76.31138889,1585
0,120,0,-1,0,38.2225,-76.31166667,1551
0,120,-5,0,0,38.21694444,-76.31194444,1537
0,120,0,-1,0,38.21138889,-76.31138889,1523
0,122,0,-1,0,38.20583333,-76.31055556,1520
0,120,0,-1,0,38.20027778,-76.30972222,1522
0,120,0,-1,0,38.195,-76.30888889,1523
0,119,0,-1,0,38.18944444,-76.30805556,1520
0,121,0,-1,0,38.18388889,-76.3075,1518
0,121,0,-1,0,38.17833333,-76.30666667,1516
0,120,0,0,0,38.17277778,-76.30583333,1518
0,120,0,-1,0,38.1675,-76.305,1520
0,120,0,-1,0,38.16194444,-76.30416667,1522
0,120,0,0,0,38.15638889,-76.30361111,1526
0,120,-2,-1,0,38.15111111,-76.3025,1528
0,120,0,-1,0,38.14555556,-76.30138889,1525
0,120,0,-1,0,38.14027778,-76.30027778,1525
0,121,0,-1,0,38.13472222,-76.29888889,1523
0,120,0,-1,0,38.12944444,-76.2975,1523
0,120,0,-1,0,38.12416667,-76.29638889,1523
0,121,0,-1,0,38.11861111,-76.295,1528
0,120,0,-1,0,38.11333333,-76.29388889,1522
0,120,0,-1,0,38.10777778,-76.2925,1523
0,121,0,-1,0,38.1025,-76.29138889,1525
0,121,0,-1,0,38.09694444,-76.29,1520
0,121,0,-1,0,38.09166667,-76.28861111,1525
0,120,-13,-1,0,38.08611111,-76.2875,1528
0,121,-12,0,0,38.08111111,-76.28416667,1528
0,120,0,-1,0,38.07666667,-76.27972222,1533
0,119,0,-1,0,38.0725,-76.275,1535
0,120,0,-1,0,38.06805556,-76.27027778,1534
0,121,0,-1,0,38.06361111,-76.26555556,1529
0,120,0,-1,0,38.05916667,-76.26083333,1533
0,121,0,-1,0,38.05472222,-76.25611111,1528
0,121,0,-1,0,38.05027778,-76.25138889,1526
0,121,-15,-1,0,38.04555556,-76.24583333,1529
0,121,-14,0,0,38.0425,-76.23916667,1523
0,120,-14,0,0,38.04166667,-76.23166667,1525
0,121,-14,0,0,38.04277778,-76.22416667,1526
0,120,-9,0,0,38.04611111,-76.2175,1526
0,120,-17,0,0,38.05055556,-76.21222222,1537
0,121,-15,0,0,38.05611111,-76.20861111,1529
0,121,-14,0,0,38.06194444,-76.20777778,1528
0,121,-13,0,0,38.0675,-76.21,1528
0,119,0,0,0,38.07222222,-76.21388889,1526
0,119,0,-1,0,38.07666667,-76.21833333,1531
0,119,0,-1,0,38.08111111,-76.22277778,1535
0,119,0,-1,0,38.08555556,-76.22694444,1533
0,120,0,-1,0,38.09027778,-76.23138889,1533
0,120,0,-1,0,38.09472222,-76.23583333,1526
0,121,0,-1,0,38.09916667,-76.24027778,1526
0,121,3,-1,0,38.10388889,-76.24472222,1529
0,119,9,-1,0,38.10888889,-76.24861111,1533
0,120,0,-1,0,38.11444444,-76.25111111,1528
0,121,0,0,0,38.12,-76.25361111,1522
0,121,0,-1,0,38.12555556,-76.25638889,1520
0,121,0,-1,0,38.13111111,-76.25916667,1526
0,120,0,-1,0,38.13638889,-76.26166667,1528
0,120,0,-1,0,38.14194444,-76.26416667,1531
0,120,0,-1,0,38.1475,-76.26694444,1526
0,121,0,-1,0,38.15305556,-76.26972222,1526
0,121,0,-1,0,38.15861111,-76.27222222,1526
0,120,6,-1,0,38.16416667,-76.275,1526
0,119,10,-1,0,38.17,-76.27666667,1533
0,120,0,-1,0,38.17583333,-76.27638889,1534
0,121,-9,-1,0,38.18194444,-76.27611111,1523
0,122,0,0,0,38.18777778,-76.27694444,1525
0,121,1,0,0,38.19388889,-76.27777778,1525
0,120,1,-1,0,38.19972222,-76.27861111,1525
0,121,0,-1,0,38.20583333,-76.27888889,1526
0,121,0,-1,0,38.21166667,-76.27916667,1528
0,121,0,-1,0,38.21777778,-76.27944444,1523
0,121,0,0,0,38.22361111,-76.27972222,1526
0,120,0,-1,0,38.22944444,-76.28,1525
0,120,0,-1,0,38.23555556,-76.28027778,1526
0,120,0,-1,0,38.24138889,-76.28055556,1526
0,121,0,-1,0,38.2475,-76.28083333,1522
0,121,0,-1,0,38.25333333,-76.28083333,1526
0,121,0,0,0,38.25944444,-76.28111111,1523
0,121,0,0,0,38.26527778,-76.28138889,1523
0,120,0,-1,0,38.27111111,-76.28166667,1522
0,121,-2,0,0,38.27722222,-76.28194444,1526
0,120,-19,0,0,38.28277778,-76.28361111,1523
0,122,-19,1,0,38.28694444,-76.28833333,1523
0,120,-19,0,0,38.28833333,-76.295,1523
0,121,-19,1,0,38.28666667,-76.30138889,1523
0,121,-19,0,0,38.28277778,-76.30555556,1528
0,120,-19,0,0,38.2775,-76.30666667,1534
0,120,-11,0,0,38.27222222,-76.30416667,1533
0,120,0,0,0,38.2675,-76.29944444,1533
0,118,1,-1,0,38.26305556,-76.295,1529
0,118,0,-1,0,38.25833333,-76.29083333,1533
0,120,0,-1,0,38.25361111,-76.28694444,1533
0,121,0,-1,0,38.24861111,-76.28277778,1523
0,120,0,-1,0,38.24388889,-76.27888889,1525
0,120,0,-1,0,38.23916667,-76.275,1523
0,120,0,-1,0,38.23416667,-76.27111111,1525
0,120,0,-1,0,38.22944444,-76.26722222,1523
0,120,0,-1,0,38.22444444,-76.26333333,1520
0,121,0,-1,0,38.21972222,-76.25916667,1525
0,121,1,-1,0,38.21472222,-76.25527778,1523
0,121,0,-1,0,38.21,-76.25166667,1525
0,120,0,-1,0,38.205,-76.24777778,1529
0,120,0,-1,0,38.20027778,-76.24388889,1526
0,121,8,-1,0,38.19527778,-76.24027778,1528
0,120,11,-1,0,38.19,-76.23777778,1529
0,120,10,-1,0,38.18472222,-76.23694444,1531
0,120,10,-1,0,38.17944444,-76.23805556,1528
0,120,10,-1,0,38.175,-76.24111111,1529
0,120,10,-1,0,38.17111111,-76.24583333,1528
0,120,11,-2,0,38.16888889,-76.25166667,1523
0,121,10,-1,0,38.16805556,-76.25833333,1526
0,120,11,-2,0,38.16888889,-76.265,1520
0,120,10,-1,0,38.17138889,-76.27138889,1525
0,120,11,-2,0,38.175,-76.27666667,1526
0,121,10,-1,0,38.18,-76.28027778,1526
0,120,10,-2,0,38.18583333,-76.28222222,1528
0,120,10,-2,0,38.19166667,-76.28222222,1529
0,120,10,-2,0,38.1975,-76.28,1528
0,120,10,-2,0,38.20277778,-76.27583333,1529
0,121,10,-2,0,38.20694444,-76.27,1528
0,121,10,-1,0,38.21,-76.26305556,1528
0,121,10,-1,0,38.21138889,-76.25555556,1531
0,120,11,-2,0,38.21111111,-76.24777778,1523
0,120,11,-2,0,38.20944444,-76.24055556,1520
0,120,10,-2,0,38.20611111,-76.23416667,1522
0,121,10,-1,0,38.20166667,-76.22944444,1523
0,121,10,-1,0,38.19666667,-76.22638889,1523
0,121,11,-2,0,38.19138889,-76.22555556,1517
0,120,10,-1,0,38.18611111,-76.22666667,1520
0,121,11,-1,0,38.18138889,-76.23,1523
0,120,11,-1,0,38.17777778,-76.23472222,1517
0,121,10,-1,0,38.17555556,-76.24055556,1518
0,121,0,-1,0,38.17444444,-76.24722222,1518
0,121,1,-1,0,38.17333333,-76.25388889,1518
0,121,0,-1,0,38.17222222,-76.26055556,1522
0,121,0,-1,0,38.17138889,-76.26722222,1522
0,120,-10,-1,0,38.17027778,-76.27388889,1525
0,121,-10,-1,0,38.16833333,-76.28,1520
0,121,-11,0,0,38.16472222,-76.28527778,1523
0,121,-10,0,0,38.16027778,-76.28888889,1526
0,120,-10,0,0,38.155,-76.29083333,1526
0,121,-10,0,0,38.14972222,-76.29055556,1528
0,121,-11,0,0,38.14444444,-76.28805556,1529
0,120,-11,0,0,38.13972222,-76.28388889,1529
0,120,-11,0,0,38.13638889,-76.27805556,1533
0,120,-10,0,0,38.13416667,-76.27111111,1533
0,120,-11,0,0,38.13361111,-76.26333333,1531
0,120,-11,0,0,38.13472222,-76.25583333,1529
0,120,-11,0,0,38.1375,-76.24888889,1523
0,120,-11,0,0,38.14138889,-76.24277778,1526
0,121,-11,0,0,38.14666667,-76.23861111,1526
0,121,-11,0,0,38.1525,-76.23611111,1523
0,120,-11,0,0,38.15833333,-76.23583333,1526
0,120,-11,0,0,38.16416667,-76.2375,1522
0,120,-11,0,0,38.16916667,-76.24111111,1520
0,120,-11,0,0,38.17305556,-76.24638889,1522
0,120,-11,0,0,38.17555556,-76.2525,1529
0,121,-10,0,0,38.17638889,-76.25944444,1526
0,121,-11,0,0,38.17583333,-76.26611111,1528
0,120,-11,0,0,38.17333333,-76.27194444,1523
0,120,-11,0,0,38.16972222,-76.27694444,1523
0,121,-11,0,0,38.165,-76.28,1526
0,120,-11,0,0,38.15972222,-76.28138889,1526
0,120,-11,0,0,38.15416667,-76.28055556,1526
0,121,-11,0,0,38.14916667,-76.27777778,1528
0,120,-11,0,0,38.14472222,-76.27305556,1526
0,120,-15,0,0,38.14166667,-76.26666667,1511
0,121,-16,0,0,38.14055556,-76.25944444,1458
0,119,-18,1,0,38.14138889,-76.25166667,1394
0,113,-26,4,0,38.14527778,-76.24611111,1361
0,105,-26,4,0,38.15055556,-76.24527778,1372
0,102,-1,2,0,38.15444444,-76.24888889,1337
0,106,-1,-3,0,38.15805556,-76.25305556,1203
0,116,-2,-3,0,38.16166667,-76.25805556,1049
0,119,0,-2,0,38.16666667,-76.26527778,1030
0,124,0,-3,0,38.17027778,-76.27055556,1007
0,129,0,-4,0,38.17416667,-76.27638889,961
0,131,0,-3,0,38.17805556,-76.2825,887
0,132,0,-3,0,38.18222222,-76.28833333,807
0,133,0,-3,0,38.18611111,-76.29472222,727
0,133,0,-3,0,38.19,-76.30083333,645
0,133,0,-3,0,38.19388889,-76.30694444,562
0,132,0,-3,0,38.19777778,-76.31305556,493
0,133,0,-2,0,38.20194444,-76.31944444,498
0,132,0,-2,0,38.20583333,-76.32555556,498
0,133,0,-2,0,38.20972222,-76.33166667,496
0,133,0,-2,0,38.21388889,-76.33805556,504
0,132,0,-3,0,38.2175,-76.34416667,497
0,132,0,-2,0,38.22138889,-76.35027778,500
0,132,0,-3,0,38.22555556,-76.35638889,500
0,133,0,-3,0,38.22944444,-76.3625,497
0,133,0,-2,0,38.23333333,-76.36833333,503
0,132,0,-3,0,38.23722222,-76.37444444,496
0,132,0,-3,0,38.24111111,-76.38055556,501
0,128,0,0,0,38.245,-76.38638889,504
0,122,1,1,0,38.24888889,-76.39222222,498
0,111,0,2,0,38.25222222,-76.3975,500
0,105,-1,2,0,38.25555556,-76.4025,473
0,101,0,1,0,38.25861111,-76.40722222,444
0,104,5,2,0,38.26166667,-76.41194444,501
0,95,6,2,0,38.265,-76.41611111,368
0,91,4,4,0,38.26888889,-76.41888889,285
0,80,2,5,0,38.2725,-76.42111111,234
0,77,7,7,0,38.27611111,-76.42305556,135
0,54,7,17,0,38.27916667,-76.42361111,88
0,32,-1,14,0,38.28083333,-76.42333333,52
0,7,-2,9,0,38.28194444,-76.42305556,27
0,18,-2,7,0,38.2825,-76.42305556,13
0,7,-3,7,0,38.28277778,-76.42305556,4
0,21,1,0,0,38.28277778,-76.42305556,1
0,28,0,0,0,38.28277778,-76.42305556,2
0,26,0,0,0,38.28277778,-76.42305556,2
0,20,0,0,0,38.28277778,-76.42305556,0
0,27,-1,0,0,38.28305556,-76.42305556,3
0,25,0,1,0,38.28333333,-76.42333333,2
0,21,2,1,0,38.28333333,-76.42333333,0
0,29,1,1,0,38.28361111,-76.42361111,0
0,28,1,1,0,38.28388889,-76.42388889,0
0,26,1,1,0,38.28416667,-76.42388889,1
0,27,1,0,0,38.28444444,-76.42416667,1
